subjectID,LH_VisCent_ExStr_1,LH_VisCent_ExStr_2,LH_VisCent_Striate_1,LH_VisCent_ExStr_3,LH_VisPeri_ExStrInf_1,LH_VisPeri_StriCal_1,LH_VisPeri_ExStrSup_1,LH_SomMotA_1,LH_SomMotA_2,LH_SomMotB_Aud_1,LH_SomMotB_S2_1,LH_SomMotB_S2_2,LH_SomMotB_Cent_1,LH_DorsAttnA_TempOcc_1,LH_DorsAttnA_ParOcc_1,LH_DorsAttnA_SPL_1,LH_DorsAttnB_PostC_1,LH_DorsAttnB_PostC_2,LH_DorsAttnB_PostC_3,LH_DorsAttnB_FEF_1,LH_SalVentAttnA_ParOper_1,LH_SalVentAttnA_Ins_1,LH_SalVentAttnA_Ins_2,LH_SalVentAttnA_ParMed_1,LH_SalVentAttnA_FrMed_1,LH_SalVentAttnB_PFCl_1,LH_SalVentAttnB_PFCmp_1,LH_LimbicB_OFC_1,LH_LimbicA_TempPole_1,LH_LimbicA_TempPole_2,LH_ContA_IPS_1,LH_ContA_PFCl_1,LH_ContA_PFCl_2,LH_ContB_PFClv_1,LH_ContC_pCun_1,LH_ContC_pCun_2,LH_ContC_Cingp_1,LH_DefaultA_PFCd_1,LH_DefaultA_pCunPCC_1,LH_DefaultA_PFCm_1,LH_DefaultB_Temp_1,LH_DefaultB_Temp_2,LH_DefaultB_IPL_1,LH_DefaultB_PFCd_1,LH_DefaultB_PFCl_1,LH_DefaultB_PFCv_1,LH_DefaultB_PFCv_2,LH_DefaultC_Rsp_1,LH_DefaultC_PHC_1,LH_TempPar_1,RH_VisCent_ExStr_1,RH_VisCent_ExStr_2,RH_VisCent_ExStr_3,RH_VisPeri_StriCal_1,RH_VisPeri_ExStrInf_1,RH_VisPeri_ExStrSup_1,RH_SomMotA_1,RH_SomMotA_2,RH_SomMotA_3,RH_SomMotA_4,RH_SomMotB_Aud_1,RH_SomMotB_S2_1,RH_SomMotB_S2_2,RH_SomMotB_Cent_1,RH_DorsAttnA_TempOcc_1,RH_DorsAttnA_ParOcc_1,RH_DorsAttnA_SPL_1,RH_DorsAttnB_PostC_1,RH_DorsAttnB_PostC_2,RH_DorsAttnB_FEF_1,RH_SalVentAttnA_ParOper_1,RH_SalVentAttnA_Ins_1,RH_SalVentAttnA_ParMed_1,RH_SalVentAttnA_FrMed_1,RH_SalVentAttnB_IPL_1,RH_SalVentAttnB_PFCl_1,RH_SalVentAttnB_PFCmp_1,RH_LimbicB_OFC_1,RH_LimbicA_TempPole_1,RH_ContA_IPS_1,RH_ContA_PFCl_1,RH_ContA_PFCl_2,RH_ContB_Temp_1,RH_ContB_IPL_1,RH_ContB_PFCld_1,RH_ContB_PFClv_1,RH_ContC_Cingp_1,RH_ContC_pCun_1,RH_DefaultA_IPL_1,RH_DefaultA_PFCd_1,RH_DefaultA_pCunPCC_1,RH_DefaultA_PFCm_1,RH_DefaultB_PFCd_1,RH_DefaultB_PFCv_1,RH_DefaultB_PFCv_2,RH_DefaultC_Rsp_1,RH_DefaultC_PHC_1,RH_TempPar_1,RH_TempPar_2,RH_TempPar_3
sub-IXI434,0.50124514,0.4509329,0.46482584,0.32475993,0.5054025,0.4419154,0.4040118,0.2923179,0.31911442,0.38034555,0.41192788,0.40821517,0.2990221,0.46769392,0.39007878,0.35659146,0.38328597,0.34637725,0.37880254,0.26063395,0.37439868,0.4659053,0.50291854,0.35941216,0.33735266,0.36771098,0.43114898,0.37543744,0.48911023,0.4605392,0.37844443,0.34743798,0.3554444,0.34728387,0.46236947,0.3711624,0.41248575,0.36056045,0.43302238,0.437443,0.40109617,0.48639423,0.36250097,0.38122967,0.3204748,0.4027094,0.40915152,0.49186015,0.47726363,0.4414049,0.49500743,0.46065938,0.3822467,0.44805112,0.40806937,0.39362606,0.29674312,0.34592298,0.33055136,0.33863613,0.36648038,0.42236635,0.33415592,0.3143729,0.45314303,0.4261563,0.33227745,0.37831578,0.4212132,0.33186746,0.37458843,0.46788692,0.37132883,0.3641461,0.4154716,0.38375464,0.3721255,0.41242567,0.46186796,0.302277,0.32766497,0.32086468,0.4364465,0.33242035,0.37871537,0.41699937,0.36423016,0.40765268,0.39271578,0.3301614,0.41646343,0.38418126,0.3777221,0.38685402,0.39756614,0.50545824,0.46264446,0.4675532,0.41853908,0.36076483
sub-IXI115,0.4596,0.44147694,0.3490153,0.3757274,0.45478097,0.4160471,0.3895881,0.26443473,0.28964427,0.36835894,0.41703594,0.46400818,0.39444903,0.5120843,0.48097903,0.37352753,0.3861808,0.2760895,0.3479606,0.27738774,0.44712505,0.53749675,0.49457446,0.43168262,0.34365344,0.3738825,0.38650888,0.4131197,0.53688455,0.4865608,0.3892156,0.33409896,0.34733665,0.41054034,0.4329878,0.36217964,0.40690196,0.36040658,0.4426893,0.4221446,0.46420473,0.45065224,0.42857766,0.37057817,0.41652814,0.45816422,0.39121345,0.46003914,0.3955128,0.45387203,0.46854982,0.42419216,0.36823618,0.3554276,0.41533327,0.3246205,0.28534392,0.25363606,0.29385012,0.2929998,0.42221373,0.5178133,0.43596852,0.3338377,0.48689243,0.42041844,0.32654917,0.3959976,0.40642413,0.30836034,0.42433426,0.5334026,0.34063983,0.37915784,0.41416287,0.4539159,0.37264532,0.41807434,0.5897253,0.3432785,0.36323732,0.30887565,0.49828252,0.4304041,0.37943617,0.3790271,0.35221374,0.45226538,0.42425457,0.38662177,0.4929593,0.39461172,0.3781452,0.43655133,0.42943925,0.5000957,0.49608198,0.50748825,0.43363363,0.4088983
sub-IXI438,0.36320558,0.33539864,0.28315133,0.32540512,0.38298085,0.29211903,0.25415802,0.25697112,0.25496158,0.34323093,0.3446178,0.38649353,0.2767124,0.42198908,0.3603277,0.3357108,0.3682766,0.24896792,0.34405985,0.27744198,0.43835393,0.39347804,0.42640972,0.34267357,0.3074172,0.39975616,0.4059172,0.4085213,0.47278553,0.3503403,0.36707592,0.34858397,0.34829903,0.4005045,0.32175803,0.40743133,0.37092772,0.34245387,0.4296032,0.4031538,0.39876762,0.44164187,0.41228244,0.3740602,0.33947188,0.45493162,0.39556566,0.30690625,0.45281804,0.45440271,0.39255172,0.37533465,0.39054707,0.303571,0.2661317,0.284204,0.27135324,0.23744017,0.2782453,0.23970483,0.35868713,0.43535134,0.4153657,0.32842362,0.41788226,0.42506954,0.33477542,0.39630613,0.3389995,0.2272046,0.43241906,0.44722652,0.35662028,0.3511106,0.32224268,0.4022613,0.35269,0.42453074,0.46863598,0.32004216,0.41450408,0.37458733,0.34298822,0.4350579,0.33981568,0.3964335,0.29596078,0.3477044,0.42001677,0.38527122,0.3913915,0.35899934,0.38974604,0.41620386,0.39698803,0.32706785,0.413128,0.39425135,0.4355344,0.49772283
sub-IXI526,0.30330417,0.26694497,0.25763857,0.28194904,0.31053025,0.27464214,0.26375368,0.23463434,0.2008704,0.27528363,0.2807937,0.34131747,0.29118225,0.3570454,0.34236473,0.27804863,0.2836896,0.23450641,0.23499027,0.2647299,0.2750583,0.37250516,0.3177824,0.23834856,0.23614714,0.29934752,0.29592457,0.3147607,0.34206024,0.35933945,0.22559197,0.2723421,0.28485793,0.29797104,0.26660535,0.25530472,0.30675125,0.30967167,0.2674109,0.29882234,0.29743505,0.34738132,0.33196154,0.29376253,0.25661457,0.35523754,0.3007381,0.29471076,0.37500167,0.3080742,0.30531338,0.27691692,0.3003518,0.26428798,0.2719777,0.23747696,0.28916022,0.24206024,0.1953723,0.20465744,0.3003687,0.3375823,0.30161476,0.31077886,0.35186285,0.3273259,0.25223774,0.28947592,0.23374113,0.23770078,0.32822624,0.36123982,0.23053293,0.26060343,0.28886718,0.3257733,0.26174006,0.31498596,0.3399941,0.24109598,0.3188829,0.27527493,0.32217112,0.3451907,0.281894,0.30366278,0.26871106,0.24898373,0.32440194,0.27926528,0.24921875,0.26943943,0.3159254,0.36721396,0.30168378,0.30477172,0.3666407,0.32366,0.33659935,0.33642504
sub-IXI192,0.4386865,0.41666546,0.38422468,0.3853952,0.4692179,0.38517052,0.41990566,0.36591578,0.36819965,0.4611265,0.5127069,0.48585078,0.3899395,0.4713084,0.42328548,0.36625555,0.3971788,0.30753863,0.3386804,0.36062717,0.47733462,0.5274229,0.4881618,0.36540994,0.4181151,0.35572496,0.43377164,0.42673743,0.5446564,0.4839218,0.32159695,0.38098267,0.43943304,0.40467897,0.41246,0.3903084,0.4403788,0.3501669,0.4652206,0.42923468,0.4711778,0.47173887,0.41073182,0.38304174,0.33769536,0.46798527,0.42693636,0.48883238,0.4139521,0.45028764,0.46058458,0.40417546,0.37510017,0.39228275,0.38502002,0.4084218,0.46105433,0.36338618,0.39642403,0.3437755,0.42496842,0.4919431,0.39598596,0.40309265,0.45478782,0.5017429,0.3565473,0.33182016,0.35086256,0.340071,0.3838627,0.4992327,0.38035774,0.36731705,0.35248354,0.41609058,0.3724964,0.4482926,0.57596093,0.27010682,0.37699553,0.40053013,0.49612692,0.36814547,0.40233865,0.41914585,0.397112,0.45161197,0.3665065,0.3525759,0.3925024,0.40911356,0.46058902,0.47969002,0.40973455,0.5265665,0.46981645,0.5379931,0.43166494,0.3732018
sub-IXI458,0.4247119,0.424267,0.43268636,0.41777658,0.49569517,0.38862965,0.47050655,0.33719727,0.33049527,0.49928734,0.5254293,0.5339196,0.43933293,0.59490854,0.52077305,0.38995612,0.42451167,0.2962813,0.34046084,0.3807239,0.47748962,0.5913287,0.6226549,0.3782477,0.40368423,0.39834994,0.43877572,0.4692226,0.5811136,0.52109987,0.42755258,0.40606034,0.39233363,0.42821896,0.5456558,0.42660338,0.43922848,0.35603747,0.43041238,0.48422682,0.4794236,0.46866345,0.46710458,0.4001892,0.39624566,0.56384957,0.50631416,0.5638621,0.44433808,0.4251993,0.4910798,0.4796106,0.40726084,0.41177905,0.42383626,0.43064058,0.4131498,0.31578445,0.3540725,0.36296389,0.54705083,0.58786887,0.46957737,0.4037281,0.50036836,0.47334945,0.41707963,0.37600264,0.38635,0.4257724,0.52382725,0.5957864,0.46480778,0.44416514,0.44063887,0.3655311,0.47199988,0.52100015,0.57108915,0.3639549,0.4385265,0.41335335,0.46007276,0.4707356,0.42508623,0.4701175,0.3925176,0.42512468,0.49655268,0.40985748,0.4226825,0.487894,0.42124873,0.55462503,0.53390646,0.54673874,0.52404666,0.5465444,0.4979381,0.5006572
sub-IXI407,0.4311398,0.4314148,0.42673782,0.3530116,0.40710023,0.37707353,0.34235182,0.28452018,0.28462186,0.34537938,0.387556,0.42797554,0.3557196,0.44249782,0.42443392,0.36620933,0.3724681,0.32149318,0.35780236,0.312683,0.38923925,0.41825184,0.4223503,0.40699828,0.3697599,0.36298782,0.4175352,0.4131733,0.452493,0.39779574,0.33804503,0.37707466,0.34045643,0.3979338,0.323497,0.39610404,0.34171432,0.36758304,0.45109704,0.4519056,0.39670438,0.47545022,0.36966547,0.36074212,0.32628974,0.4104688,0.43462047,0.4205581,0.4099465,0.4484708,0.39662775,0.36399552,0.34336507,0.38043034,0.40324408,0.33582222,0.3419343,0.30249834,0.3372056,0.28338295,0.3535823,0.44541398,0.41726932,0.37892848,0.41413528,0.39073703,0.35527602,0.4455196,0.38584152,0.34097508,0.43179923,0.4435651,0.39932325,0.3971534,0.3575095,0.3732645,0.3486334,0.4447386,0.49816045,0.3123541,0.39882654,0.39509013,0.42409608,0.3594557,0.34045938,0.39639506,0.32505876,0.36541423,0.3853493,0.36701262,0.41715294,0.43974423,0.40197608,0.4328957,0.37550536,0.44900784,0.42562273,0.411415,0.44928154,0.39507753
sub-IXI063,0.5842267,0.5052739,0.5046449,0.4503355,0.54932994,0.5943743,0.44093835,0.40036488,0.37262785,0.589155,0.5989897,0.53288186,0.436354,0.6207821,0.5597381,0.44395992,0.45922232,0.44333133,0.4452307,0.47684512,0.5305248,0.5641449,0.60981154,0.42222965,0.5119964,0.561716,0.4882849,0.5855244,0.60144943,0.6175589,0.49635842,0.4771578,0.5015622,0.5337628,0.38580677,0.49123472,0.57158434,0.4932763,0.5514506,0.58288765,0.52894694,0.47476074,0.4767765,0.502838,0.4712,0.57246464,0.51462644,0.47213635,0.58408654,0.4745407,0.5718132,0.5230708,0.4725485,0.470051,0.51013213,0.48837012,0.464732,0.48462886,0.41462764,0.41659865,0.58620274,0.6315342,0.5468083,0.44770086,0.5391254,0.6292179,0.42877713,0.44345006,0.3704135,0.4687398,0.44649214,0.5977322,0.4809428,0.51484394,0.4565175,0.5521835,0.47644064,0.6299633,0.59996367,0.44861773,0.579345,0.44976836,0.5601083,0.5274167,0.503814,0.5346417,0.46683735,0.4756497,0.54884034,0.52135706,0.5027188,0.54378223,0.5491977,0.63007325,0.4928296,0.50844824,0.58189386,0.5168613,0.5167746,0.47022137
sub-IXI251,0.34922472,0.35531566,0.3619127,0.31471857,0.38254726,0.2915674,0.2961517,0.24280396,0.27786934,0.32572445,0.31811818,0.34886855,0.3047575,0.41903797,0.41492733,0.29179156,0.31240588,0.22773089,0.32086265,0.2512564,0.3695437,0.4483698,0.38018698,0.32829154,0.32184148,0.36934078,0.34434325,0.35794604,0.43222335,0.4214303,0.30889234,0.2769703,0.26102737,0.32226694,0.36329103,0.39026293,0.35337448,0.29977033,0.37429467,0.38967708,0.37951458,0.35936126,0.40157542,0.343571,0.3535372,0.38627774,0.3390466,0.37846166,0.36367568,0.3906511,0.37170663,0.37320003,0.3348363,0.32289404,0.29759878,0.32321593,0.2934977,0.29825386,0.28585723,0.29464754,0.33917412,0.3477919,0.36435038,0.29616585,0.40357286,0.3644596,0.28834507,0.35125753,0.30939364,0.2951208,0.34589827,0.4301089,0.3158937,0.31748256,0.30006313,0.3785065,0.32131162,0.38346902,0.42044652,0.25965545,0.318998,0.2520193,0.39727184,0.36933067,0.33436373,0.37518403,0.32619774,0.34235218,0.37544248,0.29449198,0.33585852,0.37996703,0.35828757,0.42466116,0.32599375,0.38955623,0.41974846,0.43490726,0.3934602,0.3576515
sub-IXI542,0.46916318,0.3713213,0.38594744,0.37008342,0.43840384,0.4423729,0.38434604,0.31918192,0.2809232,0.38177535,0.40381736,0.42597783,0.3133369,0.41020885,0.36274567,0.34120306,0.3860085,0.33570626,0.28245085,0.27389774,0.3336632,0.41141918,0.461925,0.33634585,0.30602345,0.31179336,0.3720726,0.37576768,0.42288786,0.38369673,0.38454726,0.30382875,0.36808032,0.32616755,0.41999748,0.32638747,0.40439782,0.34280664,0.42136383,0.38091946,0.3892492,0.40237224,0.337196,0.33429447,0.2820279,0.38942042,0.3465165,0.48417145,0.42851284,0.3588718,0.4161513,0.38681546,0.3852964,0.40159178,0.39549804,0.3489006,0.33532095,0.30971128,0.34141752,0.28566372,0.33970493,0.39807773,0.32972726,0.34581056,0.3762431,0.38048586,0.30580375,0.3946111,0.2919879,0.2967827,0.34858018,0.45126876,0.35893342,0.32346037,0.31351194,0.3485907,0.33372438,0.37099123,0.44090757,0.31813875,0.33296624,0.3530316,0.39494464,0.29980108,0.30543697,0.3351304,0.34685802,0.3801543,0.34571514,0.27805543,0.388037,0.36260548,0.31464753,0.39970666,0.35702854,0.49920058,0.42463452,0.40578467,0.381686,0.3206975
sub-IXI122,0.48517555,0.37980038,0.36868143,0.3872886,0.47355798,0.5073573,0.45233446,0.35449827,0.36651233,0.46187243,0.47042984,0.49735963,0.3375728,0.5343638,0.44516468,0.40896505,0.3879367,0.2613948,0.34768924,0.43362114,0.49073288,0.5253691,0.6015693,0.42860982,0.42520484,0.4724286,0.5144394,0.4664892,0.54130614,0.4459143,0.49758598,0.41072088,0.47341466,0.44874936,0.53738755,0.44972762,0.42834187,0.47387552,0.45541373,0.53322124,0.48079658,0.5497276,0.48306715,0.4649806,0.5134369,0.5452667,0.50333136,0.59361225,0.47639415,0.46488082,0.4869822,0.49278477,0.45139074,0.4933249,0.3903948,0.4297536,0.41625747,0.3482037,0.31886268,0.3484399,0.40336105,0.5151225,0.4325972,0.39047325,0.44690117,0.50184655,0.3848457,0.40954787,0.40686655,0.4266922,0.4330184,0.6094332,0.41678685,0.46527234,0.38083792,0.4528746,0.4742816,0.47873995,0.5238774,0.40521613,0.35982043,0.41105807,0.52657175,0.46015456,0.5001038,0.47685033,0.37226388,0.476457,0.46008712,0.39480028,0.42589793,0.49367735,0.5112991,0.51755786,0.48346928,0.5139216,0.50487334,0.51136917,0.5079699,0.43934503
sub-IXI314,0.5095052,0.45730993,0.5679935,0.4743128,0.6170344,0.54481083,0.48463842,0.35415,0.4049128,0.41353667,0.457279,0.4783707,0.40290552,0.58589196,0.44315237,0.4415769,0.3586638,0.32128942,0.4211721,0.45377856,0.45501208,0.50520074,0.5235458,0.4160446,0.4671551,0.44664767,0.47804618,0.4754204,0.49228382,0.5093503,0.4139416,0.42174572,0.45637542,0.44089463,0.48753795,0.46161726,0.39748687,0.46073508,0.4309379,0.47228527,0.43582156,0.48420766,0.44297838,0.42747775,0.51115704,0.46333438,0.4840496,0.49051383,0.5527817,0.44609106,0.5288548,0.43688232,0.39332607,0.49550933,0.45854425,0.40727472,0.43733993,0.4307578,0.3773937,0.387231,0.4499902,0.48740828,0.44836512,0.46467677,0.50327647,0.48589283,0.3674023,0.453277,0.4453892,0.4503264,0.4890348,0.5281249,0.41899973,0.463731,0.39331424,0.46232876,0.4553411,0.5142217,0.5283595,0.31850976,0.4666637,0.40877476,0.4683649,0.41616875,0.5260562,0.46924746,0.35215762,0.44199362,0.44847602,0.44641095,0.38925353,0.4478124,0.44270024,0.4820475,0.5422001,0.49782687,0.6172825,0.51300234,0.47322008,0.44464633
sub-IXI449,0.49297717,0.45710027,0.45868793,0.45507985,0.5089703,0.37606612,0.476756,0.3596419,0.32294545,0.442682,0.48921472,0.4970912,0.37999555,0.528568,0.49822098,0.4455356,0.41121092,0.46831122,0.45125207,0.38789126,0.46845183,0.4963663,0.45548028,0.38365355,0.36972973,0.43252474,0.38882747,0.44412956,0.5022858,0.46608254,0.40327594,0.38332984,0.41123468,0.4095204,0.49697307,0.5058164,0.42106587,0.37303036,0.47919723,0.41291213,0.4885622,0.49242932,0.46121392,0.39057833,0.4249407,0.4106841,0.37614912,0.51576865,0.44335455,0.4759803,0.4627649,0.42548302,0.46228838,0.4291177,0.38269803,0.39929178,0.36836064,0.37661758,0.45172268,0.3022583,0.41747382,0.5155611,0.50278944,0.34514156,0.50124407,0.4434651,0.41408542,0.516959,0.4729292,0.35744753,0.44733304,0.4922121,0.3774885,0.37562856,0.45385748,0.4836139,0.39163205,0.46857062,0.5284138,0.4120356,0.4142503,0.3745418,0.4878724,0.5032344,0.4373153,0.469931,0.39160752,0.4630871,0.5036164,0.38691932,0.46105066,0.4264736,0.4187931,0.4766519,0.3621735,0.50534123,0.5028453,0.49304613,0.49698448,0.47245616
sub-IXI183,0.47690108,0.42253184,0.3555734,0.38479066,0.4639358,0.36786604,0.3743305,0.34567043,0.3753967,0.41143292,0.47034615,0.5315238,0.4428111,0.4815141,0.4433,0.39105955,0.37317204,0.39256722,0.38586795,0.3847143,0.41427067,0.51353395,0.52951944,0.40864077,0.45875186,0.43093914,0.46332785,0.4597556,0.53554744,0.5479354,0.37725243,0.36969697,0.40600586,0.39288244,0.49872163,0.33299002,0.42802384,0.440332,0.45437762,0.43674344,0.50398976,0.53000337,0.44787797,0.39208755,0.4211577,0.52306825,0.41267502,0.52670544,0.49317247,0.501866,0.47031334,0.3733549,0.4310959,0.33693394,0.4037136,0.4168,0.4441586,0.37018254,0.3383305,0.36157253,0.39483774,0.5368502,0.5208688,0.42398506,0.44258964,0.41452578,0.35743988,0.43908936,0.35688522,0.3919776,0.46809185,0.56451875,0.46498233,0.46346045,0.42710608,0.4363385,0.42229947,0.47355285,0.6022779,0.37463036,0.32694256,0.39187115,0.52245545,0.41336104,0.37716553,0.41292244,0.35949045,0.42364892,0.5421145,0.46765277,0.37665045,0.43341345,0.4641312,0.5352391,0.41171405,0.52339274,0.5535806,0.49420762,0.5137888,0.5027093
sub-IXI553,0.58702743,0.5255201,0.5558861,0.4400426,0.59098804,0.64731765,0.54728144,0.3857841,0.4502143,0.448753,0.5421061,0.5374477,0.4700105,0.56542563,0.48480958,0.47541237,0.33682865,0.37099928,0.42785722,0.3970902,0.4426387,0.65116084,0.7242072,0.46607575,0.41057166,0.5400312,0.5758094,0.5685225,0.61058664,0.56188285,0.476009,0.5118775,0.48667875,0.4779327,0.5312407,0.5225534,0.5339886,0.5080794,0.60291415,0.5510339,0.51218563,0.5323848,0.49646407,0.43128908,0.5641508,0.6039771,0.6072296,0.69356555,0.5744737,0.575799,0.5688459,0.4990696,0.46260425,0.5291241,0.55561906,0.50108427,0.42041457,0.42374158,0.32609013,0.41489294,0.5028767,0.621503,0.54150915,0.41677213,0.520524,0.48116454,0.42958453,0.4832837,0.46596184,0.4431157,0.47985968,0.6892676,0.46963775,0.49900284,0.39183635,0.43727577,0.48916727,0.6178479,0.57059383,0.3950908,0.5003867,0.45043454,0.48951355,0.48747024,0.38391152,0.49388188,0.47928905,0.5392198,0.5149829,0.39666876,0.53401953,0.5236936,0.49493256,0.5932725,0.60294247,0.63356644,0.58434755,0.5475881,0.59130603,0.5105177
sub-IXI305,0.4793243,0.38121045,0.40068972,0.29394665,0.42570397,0.38452834,0.35565698,0.27014723,0.31733125,0.4160159,0.43458912,0.39889196,0.2661362,0.42012882,0.41948202,0.31876343,0.3089275,0.28237423,0.2679171,0.30194658,0.36415204,0.47445807,0.42702696,0.38382494,0.33158547,0.28686887,0.38051504,0.3988406,0.46717206,0.39745072,0.31924307,0.32429323,0.30278566,0.3177123,0.38766846,0.3719419,0.34534568,0.33009627,0.42626673,0.3904109,0.41829574,0.3823847,0.2906257,0.32091564,0.28326288,0.45227945,0.37820876,0.39112678,0.4616981,0.32040277,0.44931653,0.3870761,0.312731,0.39586467,0.39775252,0.31506208,0.27068272,0.22940387,0.2127957,0.2898033,0.42885482,0.42512485,0.34588945,0.27190873,0.38261196,0.32557225,0.2671551,0.28350648,0.36367735,0.29728255,0.3742433,0.44757155,0.37044224,0.36271873,0.3296656,0.34088707,0.36324313,0.4027618,0.4314086,0.34716845,0.3244736,0.30374867,0.3866981,0.32588932,0.29973346,0.35247287,0.32947132,0.37201595,0.3548854,0.30547488,0.3803672,0.35049832,0.38991708,0.4396157,0.36863586,0.43955052,0.46953762,0.41433147,0.36636063,0.36362582
sub-IXI416,0.362442,0.32115528,0.35985792,0.3231627,0.428694,0.38748518,0.3176464,0.230147,0.274809,0.32005414,0.3280544,0.4044987,0.28856966,0.3658125,0.38383672,0.3239469,0.32220677,0.23348024,0.3287837,0.2547457,0.35236174,0.43560424,0.35829026,0.39317605,0.39163935,0.35178405,0.39982247,0.3618501,0.4475338,0.407253,0.27117932,0.28278738,0.34390032,0.3426668,0.34239963,0.39208096,0.31310165,0.30177104,0.34782997,0.42633703,0.3934549,0.36233154,0.36029604,0.36085746,0.30513194,0.42397243,0.34868583,0.40592247,0.42320576,0.37827417,0.3754069,0.33403066,0.30572122,0.36591446,0.34910363,0.25769708,0.30951318,0.2811957,0.26677644,0.2788982,0.3499185,0.33930904,0.4413229,0.3267592,0.3845556,0.39792067,0.28463823,0.30732363,0.33974734,0.27523562,0.3688325,0.40144533,0.38045037,0.38856563,0.3744949,0.33922747,0.37709495,0.37761354,0.44099092,0.31577575,0.33112,0.35465622,0.4111844,0.3635819,0.37979642,0.37397447,0.29388064,0.34296882,0.34348768,0.3094088,0.30466327,0.3704144,0.3626271,0.38290608,0.31523716,0.39148948,0.42683557,0.39144203,0.3585047,0.34111086
sub-IXI240,0.47345096,0.36468226,0.43620476,0.39526227,0.49619916,0.35468155,0.388331,0.30177212,0.31448844,0.4108455,0.42443717,0.47016636,0.39913994,0.47337282,0.4215965,0.35921687,0.38621724,0.2880785,0.2932578,0.38279748,0.39349285,0.43695173,0.43773684,0.4475435,0.35100955,0.40086567,0.41282773,0.4037523,0.48715156,0.40283406,0.3389085,0.38440105,0.3682283,0.3688873,0.44082344,0.29925835,0.40624234,0.34152165,0.39630967,0.42028597,0.43620527,0.4428245,0.3809799,0.3366127,0.38982123,0.47760248,0.37716228,0.44551426,0.47869197,0.42619094,0.46303853,0.42270738,0.3519271,0.3935575,0.36164877,0.35147414,0.35185197,0.33438417,0.33000848,0.30097568,0.359379,0.49454635,0.41568732,0.44691285,0.4480214,0.43559846,0.3383303,0.38366964,0.3543983,0.30239674,0.38705364,0.50426966,0.399162,0.3624748,0.38626984,0.42160627,0.3812967,0.41825113,0.5406036,0.25930795,0.41018745,0.35852635,0.47343078,0.35922766,0.3619704,0.41692415,0.40173084,0.36935806,0.41892388,0.3536283,0.38514882,0.37417474,0.37995806,0.45134825,0.4025109,0.45695397,0.483182,0.40459695,0.41448858,0.36996785
sub-IXI568,0.38138178,0.33694616,0.30856058,0.3446753,0.37913167,0.3263608,0.3170553,0.23525426,0.305976,0.34207052,0.36221614,0.3612198,0.2901634,0.3871043,0.4195995,0.31415406,0.30816466,0.25752684,0.28655392,0.3262601,0.34997183,0.46838936,0.47624013,0.34990788,0.36676806,0.35034373,0.41530344,0.37414274,0.44800848,0.43675444,0.34703776,0.3531923,0.34855518,0.3300365,0.29781199,0.31716225,0.3445199,0.34436685,0.3386216,0.3849901,0.38436925,0.31259802,0.31763452,0.34229565,0.33701286,0.43192974,0.39272985,0.38811034,0.3949506,0.35025787,0.3473717,0.27587768,0.31863868,0.26915598,0.3056613,0.31145105,0.30933505,0.27566224,0.2586506,0.32389,0.3526099,0.41418493,0.3479071,0.32615513,0.31945747,0.39818028,0.30378103,0.33367822,0.33028808,0.37092036,0.35605335,0.4611489,0.3552862,0.4073091,0.2735238,0.35944477,0.40324798,0.40380117,0.4740268,0.31115502,0.39857,0.30414814,0.37506703,0.3320029,0.36880824,0.3606982,0.284623,0.31816018,0.30468592,0.3873118,0.3229522,0.39801568,0.3499604,0.5037093,0.37032306,0.36526188,0.39396316,0.43239617,0.35889566,0.26583558
sub-IXI537,0.44174317,0.36442623,0.35004184,0.34935865,0.4295763,0.3735401,0.39831042,0.27213895,0.27183956,0.34401742,0.41434595,0.43712056,0.35528892,0.4520001,0.45227677,0.32987645,0.41589814,0.2796132,0.32464483,0.31646773,0.3981645,0.41700414,0.4592935,0.36301586,0.32161018,0.37324902,0.39323357,0.41164517,0.3995878,0.42108095,0.3081213,0.3706639,0.3664995,0.35893592,0.45147532,0.36687222,0.35521162,0.3051188,0.3752407,0.44880432,0.3651212,0.4567457,0.39626747,0.3553428,0.3803061,0.44201955,0.4494494,0.4778115,0.44057098,0.44791192,0.3848744,0.40930653,0.3234683,0.38934085,0.35593855,0.32204622,0.30732244,0.25891632,0.24701904,0.29908365,0.3978057,0.45026207,0.43217942,0.34569547,0.40211865,0.41014656,0.32633317,0.27348056,0.30145705,0.2985929,0.4222054,0.46758425,0.39824483,0.34408358,0.3907567,0.41259202,0.3588764,0.4221851,0.43022206,0.26276624,0.34083185,0.3787721,0.4463863,0.4077032,0.51127076,0.40631726,0.306244,0.33454219,0.42464066,0.41797113,0.37698528,0.4042401,0.4041145,0.43201426,0.399131,0.49191242,0.4089054,0.39048436,0.42071506,0.35094932
